event_id,start_date,end_date,n_days_detected,n_detections,centroid_lat,centroid_lon,min_lat,max_lat,min_lon,max_lon,max_frp,sum_frp,satellites,n_high_conf,n_night,duration_days
6291,2017-07-21,2017-07-21,1,1,51.50624,0.45014,51.50624,51.50624,0.45014,0.45014,0.81,0.81,SNPP,0,1,1
6292,2017-07-22,2017-07-22,1,1,53.3634,-2.71816,53.3634,53.3634,-2.71816,-2.71816,3.26,3.26,SNPP,0,1,1
6293,2017-07-23,2017-07-23,1,1,49.91105,-6.30625,49.91105,49.91105,-6.30625,-6.30625,0.81,0.81,SNPP,0,1,1
6294,2017-07-23,2017-07-23,1,1,52.80265,-1.07028,52.80265,52.80265,-1.07028,-1.07028,2.6,2.6,SNPP,0,0,1
6295,2017-07-24,2017-07-24,1,1,52.66257,0.58653,52.66257,52.66257,0.58653,0.58653,1.12,1.12,SNPP,0,1,1
6296,2017-07-24,2017-07-24,1,1,57.69533,-4.16346,57.69533,57.69533,-4.16346,-4.16346,5.74,5.74,SNPP,0,0,1
6297,2017-07-25,2017-07-25,1,1,51.53244,-1.57564,51.53244,51.53244,-1.57564,-1.57564,0.63,0.63,SNPP,0,1,1
6298,2017-07-25,2017-07-25,1,1,52.85442,1.45755,52.85442,52.85442,1.45755,1.45755,0.26,0.26,SNPP,0,1,1
6299,2017-07-25,2017-07-25,1,1,53.41095,-1.10647,53.41095,53.41095,-1.10647,-1.10647,2.07,2.07,SNPP,0,0,1
6300,2017-07-26,2017-07-26,1,1,51.76692,0.6481,51.76692,51.76692,0.6481,0.6481,0.62,0.62,SNPP,0,1,1
6301,2017-07-26,2017-07-26,1,1,53.4993,-1.13259,53.4993,53.4993,-1.13259,-1.13259,1.48,1.48,SNPP,0,1,1
6302,2017-07-27,2017-07-27,1,1,52.89336,-2.743,52.89336,52.89336,-2.743,-2.743,1.26,1.26,SNPP,0,1,1
6303,2017-07-27,2017-07-27,1,1,51.63052,0.2172,51.63052,51.63052,0.2172,0.2172,2.61,2.61,SNPP,0,0,1
6304,2017-07-27,2017-07-27,1,1,51.93621,-0.06567,51.93621,51.93621,-0.06567,-0.06567,4.16,4.16,SNPP,0,0,1
6305,2017-07-27,2017-07-27,1,1,53.62794,-1.83534,53.62794,53.62794,-1.83534,-1.83534,2.28,2.28,SNPP,0,0,1
6306,2017-07-27,2017-07-27,1,1,54.18666,-7.64002,54.18666,54.18666,-7.64002,-7.64002,2.38,2.38,SNPP,0,0,1
6307,2017-07-27,2017-07-27,1,1,57.37345,-2.34737,57.37345,57.37345,-2.34737,-2.34737,2.58,2.58,SNPP,0,0,1
6308,2017-07-29,2017-07-29,1,1,51.17558,-2.91059,51.17558,51.17558,-2.91059,-2.91059,1.25,1.25,SNPP,0,1,1
6309,2017-07-29,2017-07-29,1,1,51.21788,-2.92205,51.21788,51.21788,-2.92205,-2.92205,0.61,0.61,SNPP,0,1,1
6310,2017-08-01,2017-08-01,1,1,53.68399,-1.0931,53.68399,53.68399,-1.0931,-1.0931,0.36,0.36,SNPP,0,1,1
6311,2017-08-01,2017-08-01,1,1,53.57597,-1.43315,53.57597,53.57597,-1.43315,-1.43315,1.73,1.73,SNPP,0,0,1
6312,2017-08-03,2017-08-03,1,1,54.92678,-2.95781,54.92678,54.92678,-2.95781,-2.95781,2.21,2.21,SNPP,0,0,1
6313,2017-08-05,2017-08-05,1,1,56.72531,-2.63172,56.72531,56.72531,-2.63172,-2.63172,0.6,0.6,SNPP,0,1,1
6314,2017-08-05,2017-08-05,1,1,51.31257,-3.00719,51.31257,51.31257,-3.00719,-3.00719,3.51,3.51,SNPP,0,1,1
6315,2017-08-06,2017-08-06,1,2,51.50778,0.44734,51.50742,51.50813,0.44414,0.45054,0.79,1.28,SNPP,0,2,1
6316,2017-08-06,2017-08-06,1,1,53.3215,-4.38748,53.3215,53.3215,-4.38748,-4.38748,0.49,0.49,SNPP,0,1,1
6317,2017-08-06,2017-08-06,1,1,53.73149,-1.35111,53.73149,53.73149,-1.35111,-1.35111,0.93,0.93,SNPP,0,1,1
6318,2017-08-08,2017-08-08,1,1,50.82049,-0.71523,50.82049,50.82049,-0.71523,-0.71523,3.68,3.68,SNPP,0,1,1
6319,2017-08-09,2017-08-09,1,1,51.26158,0.99706,51.26158,51.26158,0.99706,0.99706,0.58,0.58,SNPP,0,1,1
6320,2017-08-10,2017-08-10,1,1,54.81113,-3.13082,54.81113,54.81113,-3.13082,-3.13082,0.48,0.48,SNPP,0,1,1
6321,2017-08-10,2017-08-11,2,2,51.66446,-0.64089,51.66375,51.66516,-0.64208,-0.6397,1.94,2.79,SNPP,0,0,2
6322,2017-08-11,2017-08-11,1,1,51.3067,0.32452,51.3067,51.3067,0.32452,0.32452,1.71,1.71,SNPP,0,0,1
6323,2017-08-12,2017-08-12,1,1,52.2175,-2.26021,52.2175,52.2175,-2.26021,-2.26021,0.95,0.95,SNPP,0,1,1
6324,2017-08-13,2017-08-13,1,1,51.5475,-0.43492,51.5475,51.5475,-0.43492,-0.43492,1.01,1.01,SNPP,0,1,1
6325,2017-08-13,2017-08-13,1,1,51.86601,-0.57143,51.86601,51.86601,-0.57143,-0.57143,0.67,0.67,SNPP,0,1,1
6326,2017-08-13,2017-08-13,1,1,51.64667,-1.78846,51.64667,51.64667,-1.78846,-1.78846,2.54,2.54,SNPP,0,0,1
6327,2017-08-13,2017-08-13,1,1,51.67324,-0.66086,51.67324,51.67324,-0.66086,-0.66086,2.06,2.06,SNPP,0,0,1
6328,2017-08-14,2017-08-14,1,2,52.30453,0.14196,52.30376,52.3053,0.1394,0.14451,1.02,1.77,SNPP,0,2,1
6329,2017-08-14,2017-08-14,1,1,52.41508,0.28449,52.41508,52.41508,0.28449,0.28449,1.18,1.18,SNPP,0,1,1
6330,2017-08-14,2017-08-14,1,1,51.29921,-1.65084,51.29921,51.29921,-1.65084,-1.65084,0.54,0.54,SNPP,0,1,1
6331,2017-08-14,2017-08-14,1,1,50.95328,0.85434,50.95328,50.95328,0.85434,0.85434,10.28,10.28,SNPP,0,0,1
6332,2017-08-14,2017-08-14,1,1,53.92788,-2.26896,53.92788,53.92788,-2.26896,-2.26896,2.21,2.21,SNPP,0,0,1
6333,2017-08-15,2017-08-15,1,2,51.09004,1.11864,51.0881,51.09198,1.11751,1.11976,2.16,4.32,SNPP,0,0,1
6334,2017-08-15,2017-08-15,1,1,51.9672,-2.7602,51.9672,51.9672,-2.7602,-2.7602,4.56,4.56,SNPP,0,0,1
6335,2017-08-15,2017-08-15,1,1,52.28862,0.99726,52.28862,52.28862,0.99726,0.99726,13.37,13.37,SNPP,0,0,1
6336,2017-08-15,2017-08-15,1,1,53.78629,-0.26335,53.78629,53.78629,-0.26335,-0.26335,3.07,3.07,SNPP,0,0,1
6337,2017-08-15,2017-08-15,1,1,53.22908,-0.22894,53.22908,53.22908,-0.22894,-0.22894,1.6,1.6,SNPP,0,0,1
6338,2017-08-15,2017-08-15,1,2,54.02374,-0.30772,54.02343,54.02404,-0.30958,-0.30585,6.34,12.22,SNPP,0,0,1
6339,2017-08-16,2017-08-16,1,1,51.05219,0.14174,51.05219,51.05219,0.14174,0.14174,0.25,0.25,SNPP,0,1,1
6340,2017-08-16,2017-08-16,1,4,51.26402,-1.23881,51.2614,51.26664,-1.24009,-1.23752,10.54,41.76,SNPP,1,0,1
6341,2017-08-17,2017-08-17,1,3,55.86855,-4.21572,55.8661,55.87003,-4.21732,-4.21422,11.32,25.3,SNPP,0,3,1
6342,2017-08-17,2017-08-17,1,1,52.38179,-0.15523,52.38179,52.38179,-0.15523,-0.15523,2.61,2.61,SNPP,0,0,1
6343,2017-08-17,2017-08-17,1,1,50.7985,-4.2793,50.7985,50.7985,-4.2793,-4.2793,8.2,8.2,SNPP,0,0,1
6344,2017-08-17,2017-08-17,1,1,51.93484,-0.06503,51.93484,51.93484,-0.06503,-0.06503,2.24,2.24,SNPP,0,0,1
6345,2017-08-17,2017-08-17,1,1,54.27158,-7.48613,54.27158,54.27158,-7.48613,-7.48613,4.79,4.79,SNPP,0,0,1
6346,2017-08-18,2017-08-18,1,1,52.94225,-0.65794,52.94225,52.94225,-0.65794,-0.65794,0.34,0.34,SNPP,0,1,1
6347,2017-08-18,2017-08-18,1,1,53.07618,-2.3288,53.07618,53.07618,-2.3288,-2.3288,1.6,1.6,SNPP,0,0,1
6348,2017-08-19,2017-08-19,1,1,53.7586,-0.33091,53.7586,53.7586,-0.33091,-0.33091,0.91,0.91,SNPP,0,1,1
6349,2017-08-19,2017-08-19,1,1,51.10402,0.85458,51.10402,51.10402,0.85458,0.85458,0.43,0.43,SNPP,0,1,1
6350,2017-08-19,2017-08-19,1,1,52.75623,1.35192,52.75623,52.75623,1.35192,1.35192,1.96,1.96,SNPP,0,0,1
6351,2017-08-20,2017-08-20,1,3,51.58743,0.46252,51.58589,51.58941,0.45936,0.46522,2.05,5.35,SNPP,0,3,1
6352,2017-08-20,2017-08-20,1,1,50.90567,-2.25879,50.90567,50.90567,-2.25879,-2.25879,0.93,0.93,SNPP,0,1,1
6353,2017-08-20,2017-08-20,1,1,53.77955,-2.40523,53.77955,53.77955,-2.40523,-2.40523,0.28,0.28,SNPP,0,1,1
6354,2017-08-20,2017-08-20,1,1,53.84084,-2.96894,53.84084,53.84084,-2.96894,-2.96894,0.28,0.28,SNPP,0,1,1
6355,2017-08-20,2017-08-20,1,2,53.95312,-0.4746,53.95097,53.95526,-0.4754,-0.47381,1.73,2.69,SNPP,0,2,1
6356,2017-08-20,2017-08-20,1,2,55.92514,-3.11614,55.92465,55.92562,-3.11909,-3.11319,1.52,2.78,SNPP,0,2,1
6357,2017-08-20,2017-08-20,1,2,53.45764,-2.98706,53.45668,53.4586,-2.98837,-2.98574,2.01,3.97,SNPP,0,2,1
6358,2017-08-21,2017-08-21,1,1,52.65226,0.07858,52.65226,52.65226,0.07858,0.07858,0.21,0.21,SNPP,0,1,1
6359,2017-08-23,2017-08-23,1,1,51.50884,0.44813,51.50884,51.50884,0.44813,0.44813,0.66,0.66,SNPP,0,1,1
6360,2017-08-23,2017-08-23,1,1,53.10429,-2.47386,53.10429,53.10429,-2.47386,-2.47386,3.43,3.43,SNPP,0,0,1
6361,2017-08-24,2017-08-24,1,2,51.85847,0.33229,51.85723,51.85971,0.33149,0.33309,0.6,0.99,SNPP,0,2,1
6362,2017-08-24,2017-08-24,1,1,52.45835,0.03353,52.45835,52.45835,0.03353,0.03353,1.37,1.37,SNPP,0,0,1
6363,2017-08-24,2017-08-24,1,1,52.88313,-3.23668,52.88313,52.88313,-3.23668,-3.23668,7.74,7.74,SNPP,0,0,1
6364,2017-08-24,2017-08-24,1,1,52.94772,-0.85397,52.94772,52.94772,-0.85397,-0.85397,8.84,8.84,SNPP,0,0,1
6365,2017-08-25,2017-08-25,1,1,53.53175,-2.49165,53.53175,53.53175,-2.49165,-2.49165,0.45,0.45,SNPP,0,1,1
6366,2017-08-26,2017-08-26,1,1,51.28777,0.98803,51.28777,51.28777,0.98803,0.98803,0.57,0.57,SNPP,0,1,1
6367,2017-08-27,2017-08-27,1,2,52.02711,1.27869,52.02704,52.02718,1.27862,1.27876,1.13,1.88,SNPP,0,2,1
6368,2017-08-27,2017-08-27,1,2,53.70406,0.05846,53.7015,53.70661,0.05581,0.06112,1.54,3.08,SNPP,0,2,1
6369,2017-08-27,2017-08-27,1,1,51.66679,-1.98902,51.66679,51.66679,-1.98902,-1.98902,3.31,3.31,SNPP,0,0,1
6370,2017-08-27,2017-08-27,1,1,51.0802,-0.0461,51.0802,51.0802,-0.0461,-0.0461,1.66,1.66,SNPP,0,0,1
6371,2017-08-28,2017-08-28,1,4,51.50481,-1.2893,51.50269,51.50628,-1.29186,-1.28741,13.65,26.97,SNPP,0,4,1
6372,2017-08-28,2017-08-28,1,2,52.25488,0.82567,52.25404,52.25571,0.82523,0.82611,1.46,2.09,SNPP,0,2,1
6373,2017-08-28,2017-08-28,1,2,50.29056,-5.11832,50.28816,50.29296,-5.12493,-5.1117,2.81,5.6,SNPP,0,0,1
6374,2017-08-28,2017-08-28,1,2,50.28984,-5.19754,50.28821,50.29147,-5.19819,-5.1969,2.42,4.15,SNPP,0,0,1
6375,2017-08-28,2017-08-28,1,1,50.35357,-4.89919,50.35357,50.35357,-4.89919,-4.89919,6.04,6.04,SNPP,0,0,1
6376,2017-08-28,2017-08-28,1,1,50.39106,-4.59692,50.39106,50.39106,-4.59692,-4.59692,3.04,3.04,SNPP,0,0,1
6377,2017-08-28,2017-08-28,1,1,53.47434,-0.84033,53.47434,53.47434,-0.84033,-0.84033,3.67,3.67,SNPP,0,0,1
6378,2017-08-29,2017-08-29,1,1,53.5025,-0.81473,53.5025,53.5025,-0.81473,-0.81473,1.78,1.78,SNPP,0,1,1
6379,2017-08-29,2017-08-29,1,2,52.71563,-0.67088,52.71528,52.71598,-0.67112,-0.67063,0.71,1.13,SNPP,0,2,1
6380,2017-08-29,2017-08-29,1,1,50.76195,-0.79736,50.76195,50.76195,-0.79736,-0.79736,1.72,1.72,SNPP,0,0,1
6381,2017-08-29,2017-08-29,1,2,50.8628,-1.90001,50.85904,50.86657,-1.90135,-1.89867,8.99,11.46,SNPP,0,0,1
6382,2017-08-31,2017-08-31,1,1,51.8597,-2.33554,51.8597,51.8597,-2.33554,-2.33554,0.31,0.31,SNPP,0,1,1
6383,2017-08-31,2017-08-31,1,1,52.46248,0.47641,52.46248,52.46248,0.47641,0.47641,0.82,0.82,SNPP,0,1,1
6384,2017-08-31,2017-09-01,2,5,52.63272,-0.15004,52.6314,52.63466,-0.15392,-0.14536,1.9,7.58,SNPP,0,5,2
6385,2017-08-31,2017-08-31,1,1,53.87188,-2.84166,53.87188,53.87188,-2.84166,-2.84166,1.3,1.3,SNPP,0,1,1
6386,2017-08-31,2017-08-31,1,1,56.37072,-3.26923,56.37072,56.37072,-3.26923,-3.26923,4.44,4.44,SNPP,0,0,1
6387,2017-08-31,2017-09-01,2,3,50.94581,-1.03754,50.9444,50.94846,-1.04116,-1.03296,7.74,15.11,SNPP,1,0,2
6388,2017-08-31,2017-08-31,1,3,51.48425,-1.75226,51.48352,51.48553,-1.75504,-1.74959,6.88,15.06,SNPP,1,0,1
6389,2017-09-01,2017-09-01,1,1,51.49626,-0.52905,51.49626,51.49626,-0.52905,-0.52905,0.64,0.64,SNPP,0,1,1
6390,2017-09-01,2017-09-02,2,8,53.33083,-0.98848,53.32706,53.33472,-0.99371,-0.98135,26.25,72.71,SNPP,0,8,2
6391,2017-09-01,2017-09-01,1,2,52.36442,-3.31446,52.36239,52.36645,-3.31495,-3.31398,10.23,13.46,SNPP,0,0,1
6392,2017-09-02,2017-09-02,1,2,54.57965,-0.93336,54.57957,54.57973,-0.93383,-0.93289,0.65,1.2,SNPP,0,2,1
6393,2017-09-02,2017-09-02,1,2,52.45756,-2.58395,52.45708,52.45805,-2.58495,-2.58295,0.87,1.65,SNPP,0,2,1
6394,2017-09-02,2017-09-02,1,1,52.78616,1.26241,52.78616,52.78616,1.26241,1.26241,2.01,2.01,SNPP,0,1,1
6395,2017-09-03,2017-09-03,1,1,51.88948,0.08968,51.88948,51.88948,0.08968,0.08968,0.81,0.81,SNPP,0,1,1
6396,2017-09-03,2017-09-03,1,2,51.96204,-0.07801,51.96131,51.96277,-0.08017,-0.07584,1.72,3.23,SNPP,0,2,1
6397,2017-09-05,2017-09-05,1,1,52.46294,0.47454,52.46294,52.46294,0.47454,0.47454,0.62,0.62,SNPP,0,1,1
6398,2017-09-06,2017-09-06,1,1,51.50708,0.44889,51.50708,51.50708,0.44889,0.44889,0.24,0.24,SNPP,0,1,1
6399,2017-09-08,2017-09-08,1,1,54.23784,-5.86917,54.23784,54.23784,-5.86917,-5.86917,1.17,1.17,SNPP,0,1,1
6400,2017-09-09,2017-09-09,1,2,52.8643,-1.30062,52.86419,52.86441,-1.30188,-1.29935,0.76,1.28,SNPP,0,2,1
6401,2017-09-09,2017-09-09,1,1,51.5266,-2.27033,51.5266,51.5266,-2.27033,-2.27033,3.45,3.45,SNPP,0,0,1
6402,2017-09-09,2017-09-09,1,1,54.84406,-4.91807,54.84406,54.84406,-4.91807,-4.91807,9.54,9.54,SNPP,0,0,1
6403,2017-09-10,2017-09-11,2,2,51.50922,0.5671,51.50887,51.50956,0.56531,0.56888,1.0,1.58,SNPP,0,2,2
6404,2017-09-11,2017-09-11,1,2,52.78,1.54225,52.779,52.78099,1.54137,1.54313,0.99,1.39,SNPP,0,2,1
6405,2017-09-12,2017-09-12,1,3,54.63491,-1.59393,54.63352,54.636,-1.59871,-1.59009,2.03,4.99,SNPP,0,3,1
6406,2017-09-12,2017-09-12,1,2,52.0757,-2.00523,52.07358,52.07783,-2.00529,-2.00517,1.15,1.53,SNPP,0,2,1
6407,2017-09-13,2017-09-13,1,2,51.35536,-0.47368,51.35467,51.35606,-0.47414,-0.47321,4.35,8.08,SNPP,0,0,1
6408,2017-09-14,2017-09-14,1,1,50.9538,-0.09346,50.9538,50.9538,-0.09346,-0.09346,0.37,0.37,SNPP,0,1,1
6409,2017-09-14,2017-09-14,1,4,51.32121,0.89931,51.31856,51.3237,0.89812,0.90043,4.67,13.52,SNPP,0,4,1
6410,2017-09-14,2017-09-14,1,1,51.96107,0.50794,51.96107,51.96107,0.50794,0.50794,1.49,1.49,SNPP,0,1,1
6411,2017-09-15,2017-09-15,1,1,51.5055,0.44808,51.5055,51.5055,0.44808,0.44808,0.86,0.86,SNPP,0,1,1
6412,2017-09-16,2017-09-16,1,1,51.31447,-2.2473,51.31447,51.31447,-2.2473,-2.2473,0.46,0.46,SNPP,0,1,1
6413,2017-09-16,2017-09-16,1,1,52.12991,-2.05782,52.12991,52.12991,-2.05782,-2.05782,0.51,0.51,SNPP,0,1,1
6414,2017-09-16,2017-09-16,1,1,52.13002,-1.10308,52.13002,52.13002,-1.10308,-1.10308,0.88,0.88,SNPP,0,1,1
6415,2017-09-18,2017-09-18,1,2,51.57326,-2.05254,51.57217,51.57434,-2.05281,-2.05227,2.69,3.72,SNPP,0,2,1
6416,2017-09-18,2017-09-18,1,1,53.68507,-1.09193,53.68507,53.68507,-1.09193,-1.09193,0.73,0.73,SNPP,0,1,1
6417,2017-09-18,2017-09-18,1,3,51.78283,1.0969,51.78119,51.78517,1.09589,1.09798,10.52,22.49,SNPP,0,0,1
6418,2017-09-18,2017-09-18,1,2,52.46226,0.47446,52.46177,52.46274,0.47418,0.47475,5.36,9.56,SNPP,0,0,1
6419,2017-09-19,2017-09-20,2,2,51.08357,-1.91786,51.0823,51.08484,-1.91807,-1.91766,2.32,4.13,SNPP,0,1,2
6420,2017-09-19,2017-09-19,1,1,53.90096,-1.11053,53.90096,53.90096,-1.11053,-1.11053,1.66,1.66,SNPP,0,0,1
6421,2017-09-20,2017-09-22,2,3,52.10598,0.42433,52.10536,52.10649,0.42202,0.42706,2.07,4.37,SNPP,0,3,3
6422,2017-09-22,2017-09-22,1,2,52.83344,-2.65744,52.83164,52.83525,-2.65826,-2.65663,1.1,2.17,SNPP,0,2,1
6423,2017-09-22,2017-09-22,1,1,51.7789,0.24823,51.7789,51.7789,0.24823,0.24823,0.62,0.62,SNPP,0,1,1
6424,2017-09-22,2017-09-22,1,2,52.46223,0.4781,52.46022,52.46424,0.47747,0.47874,5.69,8.8,SNPP,0,0,1
6425,2017-09-22,2017-09-22,1,2,53.60898,-0.72253,53.60884,53.60912,-0.72267,-0.72239,4.85,8.21,SNPP,0,0,1
6426,2017-09-23,2017-09-23,1,1,52.79365,-2.51533,52.79365,52.79365,-2.51533,-2.51533,0.62,0.62,SNPP,0,1,1
6427,2017-09-23,2017-09-23,1,2,52.81201,-2.49678,52.81125,52.81277,-2.49922,-2.49434,0.65,1.3,SNPP,0,2,1
6428,2017-09-24,2017-09-24,1,1,52.23827,0.77219,52.23827,52.23827,0.77219,0.77219,3.36,3.36,SNPP,0,0,1
6429,2017-09-26,2017-09-26,1,1,51.72666,-0.08782,51.72666,51.72666,-0.08782,-0.08782,2.37,2.37,SNPP,0,0,1
6430,2017-09-28,2017-09-28,1,1,52.46373,0.47379,52.46373,52.46373,0.47379,0.47379,1.71,1.71,SNPP,0,0,1
6431,2017-09-30,2017-09-30,1,1,51.67188,-0.65654,51.67188,51.67188,-0.65654,-0.65654,1.3,1.3,SNPP,0,0,1
6432,2017-10-03,2017-10-03,1,1,54.36857,-1.06438,54.36857,54.36857,-1.06438,-1.06438,7.26,7.26,SNPP,0,0,1
6433,2017-10-05,2017-10-05,1,1,51.23274,1.20416,51.23274,51.23274,1.20416,1.20416,2.72,2.72,SNPP,0,0,1
6434,2017-10-05,2017-10-05,1,1,53.34803,-3.31797,53.34803,53.34803,-3.31797,-3.31797,2.01,2.01,SNPP,0,0,1
6435,2017-10-05,2017-10-05,1,1,56.80627,-2.80951,56.80627,56.80627,-2.80951,-2.80951,2.37,2.37,SNPP,0,0,1
6436,2017-10-06,2017-10-06,1,2,51.45832,0.51062,51.45781,51.45882,0.50981,0.51144,1.47,2.24,SNPP,0,2,1
6437,2017-10-06,2017-10-06,1,1,53.73531,-1.54233,53.73531,53.73531,-1.54233,-1.54233,1.61,1.61,SNPP,0,0,1
6438,2017-10-06,2017-10-06,1,1,54.37732,-1.241,54.37732,54.37732,-1.241,-1.241,4.21,4.21,SNPP,0,0,1
6439,2017-10-07,2017-10-07,1,1,51.18391,-2.84494,51.18391,51.18391,-2.84494,-2.84494,1.01,1.01,SNPP,0,1,1
6440,2017-10-08,2017-10-08,1,1,52.63491,0.24167,52.63491,52.63491,0.24167,0.24167,0.4,0.4,SNPP,0,1,1
6441,2017-10-08,2017-10-08,1,1,50.76277,0.2864,50.76277,50.76277,0.2864,0.2864,0.83,0.83,SNPP,0,1,1
6442,2017-10-08,2017-10-08,1,1,51.63653,-1.41435,51.63653,51.63653,-1.41435,-1.41435,0.42,0.42,SNPP,0,1,1
6443,2017-10-08,2017-10-08,1,1,53.73985,-2.4857,53.73985,53.73985,-2.4857,-2.4857,1.01,1.01,SNPP,0,1,1
6444,2017-10-08,2017-10-08,1,1,54.33292,-1.10804,54.33292,54.33292,-1.10804,-1.10804,2.94,2.94,SNPP,0,0,1
6445,2017-10-08,2017-10-08,1,1,54.34026,-0.91234,54.34026,54.34026,-0.91234,-0.91234,3.57,3.57,SNPP,0,0,1
6446,2017-10-08,2017-10-08,1,1,54.49531,-1.05327,54.49531,54.49531,-1.05327,-1.05327,3.7,3.7,SNPP,0,0,1
6447,2017-10-09,2017-10-09,1,1,54.4007,-0.61061,54.4007,54.4007,-0.61061,-0.61061,3.64,3.64,SNPP,0,0,1
6448,2017-10-12,2017-10-12,1,2,52.64406,-1.51678,52.64323,52.6449,-1.5172,-1.51636,5.71,9.55,SNPP,0,0,1
6449,2017-10-13,2017-10-13,1,1,51.81084,0.77881,51.81084,51.81084,0.77881,0.77881,0.57,0.57,SNPP,0,1,1
6450,2017-10-15,2017-10-15,1,2,51.35352,0.7635,51.35322,51.35381,0.76252,0.76448,0.59,1.17,SNPP,0,2,1
6451,2017-10-15,2017-10-15,1,1,53.43199,-1.66083,53.43199,53.43199,-1.66083,-1.66083,3.67,3.67,SNPP,0,0,1
6452,2017-10-15,2017-10-15,1,1,51.63093,0.21675,51.63093,51.63093,0.21675,0.21675,2.17,2.17,SNPP,0,0,1
6453,2017-10-15,2017-10-15,1,1,51.67405,-0.65858,51.67405,51.67405,-0.65858,-0.65858,3.99,3.99,SNPP,0,0,1
6454,2017-10-15,2017-10-15,1,1,53.41264,-1.68791,53.41264,53.41264,-1.68791,-1.68791,4.04,4.04,SNPP,0,0,1
6455,2017-10-15,2017-10-15,1,1,54.36285,-0.78431,54.36285,54.36285,-0.78431,-0.78431,1.96,1.96,SNPP,0,0,1
6456,2017-10-15,2017-10-15,1,2,54.37234,-0.7132,54.37053,54.37415,-0.71375,-0.71264,5.12,10.24,SNPP,0,0,1
6457,2017-10-16,2017-10-16,1,1,54.30387,-1.11751,54.30387,54.30387,-1.11751,-1.11751,3.71,3.71,SNPP,0,0,1
6458,2017-10-17,2017-10-17,1,3,52.46081,0.4762,52.4604,52.4616,0.47447,0.47735,2.35,4.83,SNPP,0,3,1
6459,2017-10-18,2017-10-18,1,1,52.26853,-2.72729,52.26853,52.26853,-2.72729,-2.72729,0.54,0.54,SNPP,0,1,1
6460,2017-10-18,2017-10-18,1,1,54.40101,-0.99078,54.40101,54.40101,-0.99078,-0.99078,3.34,3.34,SNPP,0,0,1
6461,2017-10-25,2017-10-25,1,1,51.69482,0.00774,51.69482,51.69482,0.00774,0.00774,4.31,4.31,SNPP,0,0,1
6462,2017-10-26,2017-10-26,1,2,51.6355,0.23372,51.6354,51.63559,0.23118,0.23626,0.78,1.18,SNPP,0,2,1
6463,2017-10-26,2017-10-26,1,2,56.85924,-2.73743,56.8584,56.86007,-2.73849,-2.73637,2.67,4.34,SNPP,0,0,1
6464,2017-10-27,2017-10-28,2,4,52.36858,-0.19372,52.36626,52.37004,-0.19698,-0.19054,2.36,4.59,SNPP,0,4,2
6465,2017-10-27,2017-10-27,1,2,52.46162,0.47734,52.46161,52.46163,0.47649,0.4782,1.86,2.88,SNPP,0,2,1
6466,2017-10-27,2017-10-27,1,1,51.75044,-0.84393,51.75044,51.75044,-0.84393,-0.84393,2.17,2.17,SNPP,0,0,1
6467,2017-10-27,2017-10-27,1,1,53.5186,-1.80687,53.5186,53.5186,-1.80687,-1.80687,2.65,2.65,SNPP,0,0,1
6468,2017-10-27,2017-10-27,1,1,54.50671,-1.03544,54.50671,54.50671,-1.03544,-1.03544,2.35,2.35,SNPP,0,0,1
6469,2017-10-27,2017-10-27,1,2,56.9482,-2.82951,56.94659,56.94982,-2.83039,-2.82863,8.81,17.62,SNPP,0,0,1
6470,2017-10-28,2017-10-28,1,1,52.22202,-1.01014,52.22202,52.22202,-1.01014,-1.01014,0.58,0.58,SNPP,0,1,1
6471,2017-10-28,2017-10-28,1,1,52.46268,-2.34778,52.46268,52.46268,-2.34778,-2.34778,0.31,0.31,SNPP,0,1,1
6472,2017-10-28,2017-10-28,1,1,52.70811,-2.58648,52.70811,52.70811,-2.58648,-2.58648,0.48,0.48,SNPP,0,1,1
6473,2017-10-29,2017-10-29,1,1,53.98019,-2.37467,53.98019,53.98019,-2.37467,-2.37467,0.46,0.46,SNPP,0,1,1
6474,2017-10-29,2017-10-29,1,1,54.81966,-7.47062,54.81966,54.81966,-7.47062,-7.47062,0.62,0.62,SNPP,0,1,1
6475,2017-10-29,2017-10-29,1,1,54.11276,-1.69943,54.11276,54.11276,-1.69943,-1.69943,3.25,3.25,SNPP,0,0,1
6476,2017-10-29,2017-10-29,1,1,54.34734,-1.86123,54.34734,54.34734,-1.86123,-1.86123,8.92,8.92,SNPP,0,0,1
6477,2017-10-29,2017-10-29,1,1,54.50076,-1.97913,54.50076,54.50076,-1.97913,-1.97913,2.98,2.98,SNPP,0,0,1
6478,2017-10-29,2017-10-29,1,2,56.45716,-3.76752,56.45697,56.45734,-3.76769,-3.76736,3.86,6.96,SNPP,0,0,1
6479,2017-10-30,2017-10-30,1,1,52.10649,-3.56573,52.10649,52.10649,-3.56573,-3.56573,0.64,0.64,SNPP,0,1,1
6480,2017-10-30,2017-10-30,1,1,52.31927,-1.18566,52.31927,52.31927,-1.18566,-1.18566,12.3,12.3,SNPP,0,0,1
6481,2017-10-30,2017-10-30,1,1,54.43131,-1.95241,54.43131,54.43131,-1.95241,-1.95241,2.49,2.49,SNPP,0,0,1
6482,2017-11-02,2017-11-02,1,2,52.3609,-1.36226,52.35997,52.36184,-1.36236,-1.36216,0.78,1.54,SNPP,0,2,1
